,Unnamed: 0,tweet_id,retweet_count,favorite_count
1600,1600,685321586178670592,724,2866
1601,1601,685315239903100929,1211,3613
1602,1602,685307451701334016,490,2230
1603,1603,685268753634967552,1344,3361
1604,1604,685198997565345792,747,2510
1605,1605,685169283572338688,1595,4426
1606,1606,684969860808454144,430,2474
1607,1607,684959798585110529,3493,7200
1608,1608,684940049151070208,1163,3474
1609,1609,684926975086034944,538,3791
1610,1610,684914660081053696,1633,3785
1611,1611,684902183876321280,598,2021
1612,1612,684880619965411328,922,2267
1613,1613,684830982659280897,24063,37952
1614,1614,684800227459624960,1101,2931
1615,1615,684594889858887680,3950,9687
1616,1616,684588130326986752,1572,4446
1617,1617,684567543613382656,1389,3262
1618,1618,684538444857667585,1072,2875
1619,1619,684481074559381504,1302,4179
1620,1620,684460069371654144,618,2135
1621,1621,684241637099323392,3668,8846
1622,1622,684225744407494656,236,1340
1623,1623,684222868335505415,1536,4159
1624,1624,684200372118904832,1149,2350
1625,1625,684195085588783105,585,2066
1626,1626,684188786104872960,1317,3762
1627,1627,684177701129875456,749,2178
1628,1628,684147889187209216,1664,3214
1629,1629,684122891630342144,532,2142
1630,1630,684097758874210310,1600,4447
1631,1631,683857920510050305,1239,4102
1632,1632,683852578183077888,394,2081
1633,1633,683849932751646720,1097,2834
1634,1634,683834909291606017,1241,2832
1635,1635,683828599284170753,1171,3009
1636,1636,683773439333797890,1506,3620
1637,1637,683742671509258241,3719,7052
1638,1638,683515932363329536,3237,7955
1639,1639,683498322573824003,1070,3411
1640,1640,683481228088049664,1099,2839
1641,1641,683462770029932544,750,2634
1642,1642,683449695444799489,1794,4211
1643,1643,683391852557561860,2653,8219
1644,1644,683357973142474752,1048,3184
1645,1645,683142553609318400,1159,3103
1646,1646,683111407806746624,1021,3679
1647,1647,683098815881154561,724,2330
1648,1648,683078886620553216,623,2138
1649,1649,683030066213818368,810,2328
1650,1650,682962037429899265,18668,40073
1651,1651,682808988178739200,206,1911
1652,1652,682788441537560576,1244,2661
1653,1653,682750546109968385,484,1639
1654,1654,682697186228989953,396,1411
1655,1655,682662431982772225,1190,3291
1656,1656,682638830361513985,669,2221
1657,1657,682429480204398592,1291,3708
1658,1658,682406705142087680,1975,8190
1659,1659,682393905736888321,757,2395
1660,1660,682389078323662849,515,1798
1661,1661,682303737705140231,1114,3333
1662,1662,682259524040966145,1359,4507
1663,1663,682242692827447297,1322,3513
1664,1664,682088079302213632,11055,19821
1665,1665,682059653698686977,1885,5364
1666,1666,682047327939461121,1075,3471
1667,1667,682032003584274432,2250,7114
1668,1668,682003177596559360,1699,3397
1669,1669,681981167097122816,1144,2991
1670,1670,681891461017812993,937,2656
1671,1671,681694085539872773,4495,13786
1672,1672,681679526984871937,494,1886
1673,1673,681654059175129088,1028,2856
1674,1674,681610798867845120,523,2065
1675,1675,681579835668455424,1459,3830
1676,1676,681523177663676416,6496,15488
1677,1677,681340665377193984,309,1772
1678,1678,681339448655802368,4524,10041
1679,1679,681320187870711809,848,2880
1680,1680,681302363064414209,2038,4262
1681,1681,681297372102656000,1070,3433
1682,1682,681281657291280384,1234,3470
1683,1683,681261549936340994,303,1566
1684,1684,681242418453299201,609,1609
1685,1685,681231109724700672,534,2580
1686,1686,681193455364796417,1657,4009
1687,1687,680970795137544192,736,2623
1688,1688,680959110691590145,2213,4917
1689,1689,680940246314430465,1192,3477
1690,1690,680934982542561280,489,2241
1691,1691,680913438424612864,694,2577
1692,1692,680889648562991104,410,1911
1693,1693,680836378243002368,1489,3718
1694,1694,680805554198020098,740,2336
1695,1695,680801747103793152,913,2561
1696,1696,680798457301471234,1164,3083
1697,1697,680609293079592961,796,2848
1698,1698,680583894916304897,1490,3888
1699,1699,680497766108381184,2136,4578
1700,1700,680494726643068929,535,1849
1701,1701,680473011644985345,832,2733
1702,1702,680440374763077632,555,1558
1703,1703,680221482581123072,324,1569
1704,1704,680206703334408192,1304,3061
1705,1705,680191257256136705,569,2309
1706,1706,680176173301628928,1736,4202
1707,1707,680161097740095489,814,2494
1708,1708,680145970311643136,1941,3895
1709,1709,680130881361686529,1059,2480
1710,1710,680115823365742593,1014,2927
1711,1711,680100725817409536,1519,3833
1712,1712,680085611152338944,9867,13777
1713,1713,680070545539371008,972,2772
1714,1714,680055455951884288,7927,18008
1715,1715,679877062409191424,714,2125
1716,1716,679872969355714560,736,2331
1717,1717,679862121895714818,688,2642
1718,1718,679854723806179328,1374,3099
1719,1719,679844490799091713,869,2560
1720,1720,679828447187857408,15567,39132
1721,1721,679777920601223168,1252,3337
1722,1722,679736210798047232,894,2265
1723,1723,679729593985699840,918,2329
1724,1724,679722016581222400,527,1788
1725,1725,679530280114372609,2302,5129
1726,1726,679527802031484928,809,2858
1727,1727,679511351870550016,1434,3641
1728,1728,679503373272485890,1650,3419
1729,1729,679475951516934144,712,2262
1730,1730,679462823135686656,20912,34295
1731,1731,679405845277462528,1343,2563
1732,1732,679158373988876288,9021,23205
1733,1733,679148763231985668,1142,2986
1734,1734,679132435750195208,1291,3203
1735,1735,679111216690831360,2849,6421
1736,1736,679062614270468097,9150,18431
1737,1737,679047485189439488,764,2432
1738,1738,679001094530465792,1363,3041
1739,1739,678991772295516161,1314,2503
1740,1740,678969228704284672,517,1771
1741,1741,678800283649069056,998,2770
1742,1742,678798276842360832,1323,3754
1743,1743,678774928607469569,1023,2993
1744,1744,678767140346941444,1531,3807
1745,1745,678764513869611008,534,1753
1746,1746,678755239630127104,3679,7680
1747,1747,678740035362037760,1899,4043
1748,1748,678708137298427904,2708,5978
1749,1749,678675843183484930,1658,3090
1750,1750,678643457146150913,480,2215
1751,1751,678446151570427904,1755,4288
1752,1752,678424312106393600,2834,5830
1753,1753,678410210315247616,2033,4568
1754,1754,678399652199309312,30349,61524
1755,1755,678396796259975168,466,1708
1756,1756,678389028614488064,464,2001
1757,1757,678380236862578688,1000,2615
1758,1758,678341075375947776,596,1864
1759,1759,678334497360859136,296,1399
1760,1760,678278586130948096,6721,12338
1761,1761,678255464182861824,410,1700
1762,1762,678023323247357953,434,2066
1763,1763,678021115718029313,7032,14771
1764,1764,677961670166224897,1851,3652
1765,1765,677918531514703872,453,1448
1766,1766,677895101218201600,2349,5191
1767,1767,677716515794329600,1082,3272
1768,1768,677700003327029250,1589,3633
1769,1769,677698403548192770,356,1313
1770,1770,677687604918272002,931,2641
1771,1771,677673981332312066,1651,3574
1772,1772,677662372920729601,1080,2099
1773,1773,677644091929329666,877,2009
1774,1774,677573743309385728,809,2286
1775,1775,677565715327688705,508,1383
1776,1776,677557565589463040,1294,2621
1777,1777,677547928504967168,4002,7435
1778,1778,677530072887205888,247,1142
1779,1779,677335745548390400,1984,3273
1780,1780,677334615166730240,325,1457
1781,1781,677331501395156992,262,1170
1782,1782,677328882937298944,1659,3887
1783,1783,677314812125323265,600,1761
1784,1784,677301033169788928,459,1336
1785,1785,677269281705472000,777,2128
1786,1786,677228873407442944,1808,3778
1787,1787,677187300187611136,1014,2924
1788,1788,676975532580409345,1180,2967
1789,1789,676957860086095872,893,2356
1790,1790,676949632774234114,437,1386
1791,1791,676948236477857792,964,2315
1792,1792,676946864479084545,419,1818
1793,1793,676942428000112642,845,2220
1794,1794,676936541936185344,5417,13605
1795,1795,676916996760600576,1975,3176
1796,1796,676897532954456065,804,2392
1797,1797,676864501615042560,786,2243
1798,1798,676821958043033607,17252,24713
1799,1799,676819651066732545,726,1923
1800,1800,676811746707918848,466,1508
1801,1801,676776431406465024,2206,5310
1802,1802,676617503762681856,1086,3096
1803,1803,676613908052996102,213,1156
1804,1804,676606785097199616,484,2011
1805,1805,676603393314578432,432,1250
1806,1806,676593408224403456,2373,4884
1807,1807,676590572941893632,140,981
1808,1808,676588346097852417,880,2489
1809,1809,676582956622721024,309,1290
1810,1810,676575501977128964,1242,2766
1811,1811,676533798876651520,608,2001
1812,1812,676496375194980353,592,1612
1813,1813,676470639084101634,5132,12447
1814,1814,676440007570247681,735,1833
1815,1815,676430933382295552,378,1490
1816,1816,676263575653122048,599,2208
1817,1817,676237365392908289,329,1302
1818,1818,676219687039057920,34063,79148
1819,1819,676215927814406144,648,1850
1820,1820,676191832485810177,1129,2431
1821,1821,676146341966438401,730,2049
1822,1822,676121918416756736,1279,2294
1823,1823,676101918813499392,1265,2992
1824,1824,676098748976615425,1581,3222
1825,1825,676089483918516224,472,1403
1826,1826,675898130735476737,643,1743
1827,1827,675891555769696257,957,2269
1828,1828,675888385639251968,1053,2541
1829,1829,675878199931371520,1545,4444
1830,1830,675870721063669760,622,1748
1831,1831,675853064436391936,1434,2870
1832,1832,675849018447167488,167,1003
1833,1833,675845657354215424,981,2432
1834,1834,675822767435051008,581,1627
1835,1835,675820929667219457,252,1119
1836,1836,675798442703122432,3707,10920
1837,1837,675781562965868544,522,1720
1838,1838,675740360753160193,381,1234
1839,1839,675710890956750848,910,2014
1840,1840,675707330206547968,758,2116
1841,1841,675706639471788032,104,683
1842,1842,675534494439489536,460,1914
1843,1843,675531475945709568,423,1250
1844,1844,675522403582218240,309,1105
1845,1845,675517828909424640,498,1386
1846,1846,675501075957489664,6371,18227
1847,1847,675497103322386432,1424,3332
1848,1848,675489971617296384,656,1373
1849,1849,675483430902214656,1060,1958
1850,1850,675432746517426176,619,1604
1851,1851,675372240448454658,550,1805
1852,1852,675362609739206656,254,1114
1853,1853,675354435921575936,18697,34747
1854,1854,675349384339542016,2483,4181
1855,1855,675334060156301312,1406,2953
1856,1856,675166823650848770,1764,3840
1857,1857,675153376133427200,2857,6688
1858,1858,675149409102012420,1840,3969
1859,1859,675147105808306176,264,1003
1860,1860,675146535592706048,342,1271
1861,1861,675145476954566656,986,2263
1862,1862,675135153782571009,534,1368
1863,1863,675113801096802304,857,2077
1864,1864,675111688094527488,276,1020
1865,1865,675109292475830276,1235,2956
1866,1866,675047298674663426,358,1123
1867,1867,675015141583413248,1301,2862
1868,1868,675006312288268288,245,1030
1869,1869,675003128568291329,510,1639
1870,1870,674999807681908736,1212,2393
1871,1871,674805413498527744,384,914
1872,1872,674800520222154752,936,3178
1873,1873,674793399141146624,1200,2653
1874,1874,674790488185167872,273,1163
1875,1875,674788554665512960,227,854
1876,1876,674781762103414784,1317,2121
1877,1877,674774481756377088,524,1189
1878,1878,674767892831932416,866,1944
1879,1879,674764817387900928,259,837
1880,1880,674754018082705410,484,1439
1881,1881,674752233200820224,505,1558
1882,1882,674743008475090944,596,1481
1883,1883,674742531037511680,54,516
1884,1884,674739953134403584,426,1177
1885,1885,674737130913071104,100,677
1886,1886,674690135443775488,504,1214
1887,1887,674670581682434048,707,1709
1888,1888,674664755118911488,274,974
1889,1889,674646392044941312,548,1507
1890,1890,674644256330530816,299,1082
1891,1891,674638615994089473,636,1777
1892,1892,674632714662858753,623,1589
1893,1893,674606911342424069,111,993
1894,1894,674468880899788800,2235,6555
1895,1895,674447403907457024,385,1119
1896,1896,674436901579923456,423,1177
1897,1897,674422304705744896,578,1513
1898,1898,674416750885273600,152,717
1899,1899,674410619106390016,510,1266
1900,1900,674394782723014656,621,1580
1901,1901,674372068062928900,337,899
1902,1902,674330906434379776,80,590
1903,1903,674318007229923329,562,1485
1904,1904,674307341513269249,7518,11952
1905,1905,674291837063053312,6403,15568
1906,1906,674271431610523648,787,1659
1907,1907,674269164442398721,250,943
1908,1908,674265582246694913,917,1725
1909,1909,674262580978937856,493,1361
1910,1910,674255168825880576,610,1545
1911,1911,674082852460433408,182,788
1912,1912,674075285688614912,311,1033
1913,1913,674063288070742018,2409,6716
1914,1914,674053186244734976,1414,3507
1915,1915,674051556661161984,523,1538
1916,1916,674045139690631169,698,1491
1917,1917,674042553264685056,140,759
1918,1918,674038233588723717,447,1158
1919,1919,674036086168010753,235,891
1920,1920,674024893172875264,1337,1885
1921,1921,674019345211760640,332,1188
1922,1922,674014384960745472,702,1653
1923,1923,674008982932058114,383,1267
1924,1924,673956914389192708,1049,2063
1925,1925,673919437611909120,392,1231
1926,1926,673906403526995968,1777,3352
1927,1927,673887867907739649,272,979
1928,1928,673716320723169284,827,3242
1929,1929,673715861853720576,2266,3740
1930,1930,673711475735838725,322,1095
1931,1931,673709992831262724,302,889
1932,1932,673708611235921920,312,1125
1933,1933,673707060090052608,426,1159
1934,1934,673705679337693185,430,1316
1935,1935,673700254269775872,619,1510
1936,1936,673697980713705472,2120,4002
1937,1937,673689733134946305,696,1831
1938,1938,673688752737402881,527,1308
1939,1939,673686845050527744,470,1516
1940,1940,673680198160809984,512,1433
1941,1941,673662677122719744,390,1306
1942,1942,673656262056419329,262,752
1943,1943,673636718965334016,399,1177
1944,1944,673612854080196609,785,1665
1945,1945,673583129559498752,396,1246
1946,1946,673580926094458881,291,865
1947,1947,673576835670777856,605,1448
1948,1948,673363615379013632,335,1068
1949,1949,673359818736984064,721,1529
1950,1950,673355879178194945,641,1572
1951,1951,673352124999274496,585,1728
1952,1952,673350198937153538,226,765
1953,1953,673345638550134785,1391,2653
1954,1954,673343217010679808,286,1017
1955,1955,673342308415348736,637,1333
1956,1956,673320132811366400,8546,14235
1957,1957,673317986296586240,288,908
1958,1958,673295268553605120,3417,7918
1959,1959,673270968295534593,396,1114
1960,1960,673240798075449344,782,1485
1961,1961,673213039743795200,911,2364
1962,1962,673148804208660480,683,1788
1963,1963,672997845381865473,773,2059
1964,1964,672995267319328768,323,999
1965,1965,672988786805112832,309,1017
1966,1966,672984142909456390,586,1304
1967,1967,672980819271634944,1063,1888
1968,1968,672975131468300288,998,1772
1969,1969,672970152493887488,384,1000
1970,1970,672968025906282496,593,1378
1971,1971,672964561327235073,691,1489
1972,1972,672902681409806336,542,1425
1973,1973,672898206762672129,451,927
1974,1974,672884426393653248,888,1622
1975,1975,672877615439593473,396,1076
1976,1976,672834301050937345,615,1378
1977,1977,672828477930868736,522,1321
1978,1978,672640509974827008,345,1019
1979,1979,672622327801233409,531,1356
1980,1980,672614745925664768,635,1278
1981,1981,672609152938721280,417,1162
1982,1982,672604026190569472,435,1166
1983,1983,672594978741354496,650,1386
1984,1984,672591762242805761,359,993
1985,1985,672591271085670400,202,763
1986,1986,672538107540070400,400,1073
1987,1987,672523490734551040,187,679
1988,1988,672488522314567680,473,1165
1989,1989,672482722825261057,653,1191
1990,1990,672481316919734272,131,741
1991,1991,672475084225949696,759,1511
1992,1992,672466075045466113,583,1415
1993,1993,672272411274932228,3627,6771
1994,1994,672267570918129665,657,1560
1995,1995,672264251789176834,371,1196
1996,1996,672256522047614977,1679,2949
1997,1997,672254177670729728,788,1490
1998,1998,672248013293752320,649,1803
1999,1999,672245253877968896,167,716
2000,2000,672239279297454080,343,938
2001,2001,672231046314901505,1078,1926
2002,2002,672222792075620352,228,817
2003,2003,672205392827572224,1244,2368
2004,2004,672169685991993344,396,1061
2005,2005,672160042234327040,389,908
2006,2006,672139350159835138,778,1836
2007,2007,672125275208069120,1229,2521
2008,2008,672095186491711488,393,1039
2009,2009,672082170312290304,394,987
2010,2010,672068090318987265,554,1362
2011,2011,671896809300709376,4441,8872
2012,2012,671891728106971137,604,1389
2013,2013,671882082306625538,1475,3629
2014,2014,671879137494245376,738,1481
2015,2015,671874878652489728,591,1307
2016,2016,671866342182637568,538,1169
2017,2017,671855973984772097,490,958
2018,2018,671789708968640512,3745,7403
2019,2019,671768281401958400,561,1243
2020,2020,671763349865160704,985,1756
2021,2021,671744970634719232,827,1405
2022,2022,671743150407421952,242,768
2023,2023,671735591348891648,804,1512
2024,2024,671729906628341761,4693,8959
2025,2025,671561002136281088,7778,13486
2026,2026,671550332464455680,224,953
2027,2027,671547767500775424,638,1419
2028,2028,671544874165002241,1127,2089
2029,2029,671542985629241344,605,1141
2030,2030,671538301157904385,429,962
2031,2031,671536543010570240,436,1225
2032,2032,671533943490011136,617,1073
2033,2033,671528761649688577,275,877
2034,2034,671520732782923777,576,1464
2035,2035,671518598289059840,312,988
2036,2036,671511350426865664,777,1696
2037,2037,671504605491109889,3796,7388
2038,2038,671497587707535361,477,964
2039,2039,671488513339211776,507,1059
2040,2040,671486386088865792,225,610
2041,2041,671485057807351808,249,792
2042,2042,671390180817915904,792,1487
2043,2043,671362598324076544,314,1170
2044,2044,671357843010908160,156,420
2045,2045,671355857343524864,119,499
2046,2046,671347597085433856,464,1013
2047,2047,671186162933985280,234,774
2048,2048,671182547775299584,372,1173
2049,2049,671166507850801152,383,913
2050,2050,671163268581498880,1188,1737
2051,2051,671159727754231808,89,393
2052,2052,671154572044468225,233,755
2053,2053,671151324042559489,164,702
2054,2054,671147085991960577,247,699
2055,2055,671141549288370177,700,1223
2056,2056,671138694582165504,434,977
2057,2057,671134062904504320,209,784
2058,2058,671122204919246848,2716,3662
2059,2059,671115716440031232,826,1410
2060,2060,671109016219725825,472,1200
2061,2061,670995969505435648,312,1154
2062,2062,670842764863651840,9422,25728
2063,2063,670840546554966016,210,620
2064,2064,670838202509447168,744,1166
2065,2065,670833812859932673,133,466
2066,2066,670832455012716544,237,768
2067,2067,670826280409919488,4386,5836
2068,2068,670823764196741120,203,809
2069,2069,670822709593571328,104,635
2070,2070,670815497391357952,1668,3333
2071,2071,670811965569282048,289,1179
2072,2072,670807719151067136,525,1200
2073,2073,670804601705242624,1011,2062
2074,2074,670803562457407488,93,351
2075,2075,670797304698376195,256,760
2076,2076,670792680469889025,295,873
2077,2077,670789397210615808,254,690
2078,2078,670786190031921152,216,630
2079,2079,670783437142401025,423,857
2080,2080,670782429121134593,846,1656
2081,2081,670780561024270336,309,811
2082,2082,670778058496974848,77,340
2083,2083,670764103623966721,456,1128
2084,2084,670755717859713024,121,467
2085,2085,670733412878163972,542,1005
2086,2086,670727704916926465,393,870
2087,2087,670717338665226240,535,1275
2088,2088,670704688707301377,399,795
2089,2089,670691627984359425,258,616
2090,2090,670679630144274432,312,783
2091,2091,670676092097810432,45,260
2092,2092,670668383499735048,5424,11256
2093,2093,670474236058800128,820,1601
2094,2094,670468609693655041,90,367
2095,2095,670465786746662913,595,1016
2096,2096,670452855871037440,222,573
2097,2097,670449342516494336,720,1245
2098,2098,670444955656130560,2112,7032
2099,2099,670442337873600512,207,679
2100,2100,670435821946826752,562,1099
2101,2101,670434127938719744,695,1475
2102,2102,670433248821026816,121,337
2103,2103,670428280563085312,681,1458
2104,2104,670427002554466305,175,541
2105,2105,670421925039075328,692,1379
2106,2106,670420569653809152,335,657
2107,2107,670417414769758208,344,591
2108,2108,670411370698022913,974,2142
2109,2109,670408998013820928,240,585
2110,2110,670403879788544000,171,452
2111,2111,670385711116361728,231,583
2112,2112,670374371102445568,289,774
2113,2113,670361874861563904,71,340
2114,2114,670338931251150849,118,446
2115,2115,670319130621435904,1328,4042
2116,2116,670303360680108032,147,443
2117,2117,670290420111441920,310,739
2118,2118,670093938074779648,360,1089
2119,2119,670086499208155136,269,726
2120,2120,670079681849372674,1350,2342
2121,2121,670073503555706880,854,1641
2122,2122,670069087419133954,268,666
2123,2123,670061506722140161,371,802
2124,2124,670055038660800512,355,701
2125,2125,670046952931721218,191,676
2126,2126,670040295598354432,117,787
2127,2127,670037189829525505,300,616
2128,2128,670003130994700288,99,346
2129,2129,669993076832759809,90,337
2130,2130,669972011175813120,173,462
2131,2131,669970042633789440,65,316
2132,2132,669942763794931712,180,527
2133,2133,669926384437997569,112,393
2134,2134,669923323644657664,62,246
2135,2135,669753178989142016,428,843
2136,2136,669749430875258880,71,285
2137,2137,669684865554620416,95,547
2138,2138,669683899023405056,117,410
2139,2139,669682095984410625,142,369
2140,2140,669680153564442624,309,700
2141,2141,669661792646373376,469,843
2142,2142,669625907762618368,1929,3704
2143,2143,669603084620980224,394,994
2144,2144,669597912108789760,162,538
2145,2145,669583744538451968,997,1561
2146,2146,669573570759163904,154,458
2147,2147,669571471778410496,1070,1663
2148,2148,669567591774625800,61,243
2149,2149,669564461267722241,131,405
2150,2150,669393256313184256,82,379
2151,2151,669375718304980992,777,1401
2152,2152,669371483794317312,192,516
2153,2153,669367896104181761,169,480
2154,2154,669363888236994561,248,656
2155,2155,669359674819481600,133,384
2156,2156,669354382627049472,1364,2849
2157,2157,669353438988365824,277,676
2158,2158,669351434509529089,203,467
2159,2159,669328503091937280,445,1060
2160,2160,669327207240699904,125,602
2161,2161,669324657376567296,221,516
2162,2162,669216679721873412,412,947
2163,2163,669214165781868544,180,462
2164,2164,669203728096960512,513,1059
2165,2165,669037058363662336,329,682
2166,2166,669015743032369152,395,776
2167,2167,669006782128353280,266,600
2168,2168,669000397445533696,6820,21838
2169,2169,668994913074286592,251,462
2170,2170,668992363537309700,377,787
2171,2171,668989615043424256,350,713
2172,2172,668988183816871936,511,948
2173,2173,668986018524233728,181,576
2174,2174,668981893510119424,331,568
2175,2175,668979806671884288,376,832
2176,2176,668975677807423489,626,1372
2177,2177,668967877119254528,25,157
2178,2178,668960084974809088,257,741
2179,2179,668955713004314625,74,296
2180,2180,668932921458302977,62,281
2181,2181,668902994700836864,106,333
2182,2182,668892474547511297,163,413
2183,2183,668872652652679168,317,551
2184,2184,668852170888998912,175,471
2185,2185,668826086256599040,150,459
2186,2186,668815180734689280,289,598
2187,2187,668779399630725120,400,738
2188,2188,668655139528511488,231,554
2189,2189,668645506898350081,580,944
2190,2190,668643542311546881,569,928
2191,2191,668641109086707712,569,1129
2192,2192,668636665813057536,517,1092
2193,2193,668633411083464705,1756,2975
2194,2194,668631377374486528,343,750
2195,2195,668627278264475648,122,334
2196,2196,668625577880875008,140,413
2197,2197,668623201287675904,838,1517
2198,2198,668620235289837568,45,210
2199,2199,668614819948453888,337,639
2200,2200,668587383441514497,1157,1735
2201,2201,668567822092664832,61,258
2202,2202,668544745690562560,246,542
2203,2203,668542336805281792,227,484
2204,2204,668537837512433665,78,259
2205,2205,668528771708952576,239,490
2206,2206,668507509523615744,114,341
2207,2207,668496999348633600,143,429
2208,2208,668484198282485761,250,446
2209,2209,668480044826800133,159,483
2210,2210,668466899341221888,548,926
2211,2211,668297328638447616,315,648
2212,2212,668291999406125056,34,261
2213,2213,668286279830867968,148,526
2214,2214,668274247790391296,246,868
2215,2215,668268907921326080,256,582
2216,2216,668256321989451776,658,1362
2217,2217,668248472370458624,520,1040
2218,2218,668237644992782336,3043,6500
2219,2219,668226093875376128,113,321
2220,2220,668221241640230912,214,530
2221,2221,668204964695683073,205,579
2222,2222,668190681446379520,207,682
2223,2223,668171859951755264,205,515
2224,2224,668154635664932864,334,515
2225,2225,668142349051129856,303,583
2226,2226,668113020489474048,262,696
2227,2227,667937095915278337,846,1335
2228,2228,667924896115245057,119,313
2229,2229,667915453470232577,58,218
2230,2230,667911425562669056,323,515
2231,2231,667902449697558528,392,882
2232,2232,667886921285246976,1158,1975
2233,2233,667885044254572545,519,853
2234,2234,667878741721415682,126,406
2235,2235,667873844930215936,433,657
2236,2236,667866724293877760,1093,3127
2237,2237,667861340749471744,83,251
2238,2238,667832474953625600,68,297
2239,2239,667806454573760512,526,1092
2240,2240,667801013445750784,100,341
2241,2241,667793409583771648,351,722
2242,2242,667782464991965184,256,429
2243,2243,667773195014021121,59,241
2244,2244,667766675769573376,233,466
2245,2245,667728196545200128,159,388
2246,2246,667724302356258817,338,509
2247,2247,667550904950915073,36,0
2248,2248,667550882905632768,33,0
2249,2249,667549055577362432,2424,6037
2250,2250,667546741521195010,134,346
2251,2251,667544320556335104,556,903
2252,2252,667538891197542400,72,212
2253,2253,667534815156183040,568,853
2254,2254,667530908589760512,257,493
2255,2255,667524857454854144,1180,1770
2256,2256,667517642048163840,199,384
2257,2257,667509364010450944,2237,7052
2258,2258,667502640335572993,228,554
2259,2259,667495797102141441,291,549
2260,2260,667491009379606528,237,552
2261,2261,667470559035432960,101,269
2262,2262,667455448082227200,66,199
2263,2263,667453023279554560,95,321
2264,2264,667443425659232256,613,816
2265,2265,667437278097252352,254,470
2266,2266,667435689202614272,87,319
2267,2267,667405339315146752,229,482
2268,2268,667393430834667520,59,203
2269,2269,667369227918143488,170,380
2270,2270,667211855547486208,253,511
2271,2271,667200525029539841,276,643
2272,2272,667192066997374976,114,404
2273,2273,667188689915760640,440,771
2274,2274,667182792070062081,6521,14873
2275,2275,667177989038297088,57,195
2276,2276,667176164155375616,481,632
2277,2277,667174963120574464,86,257
2278,2278,667171260800061440,95,229
2279,2279,667165590075940865,1210,2776
2280,2280,667160273090932737,65,264
2281,2281,667152164079423490,17952,49082
2282,2282,667138269671505920,2339,4764
2283,2283,667119796878725120,133,342
2284,2284,667090893657276420,130,342
2285,2285,667073648344346624,130,419
2286,2286,667070482143944705,14,86
2287,2287,667065535570550784,49,171
2288,2288,667062181243039745,56,223
2289,2289,667044094246576128,52,194
2290,2290,667012601033924608,235,463
2291,2291,666996132027977728,100,252
2292,2292,666983947667116034,1028,2641
2293,2293,666837028449972224,572,843
2294,2294,666835007768551424,82,220
2295,2295,666826780179869698,101,262
2296,2296,666817836334096384,260,534
2297,2297,666804364988780544,94,246
2298,2298,666786068205871104,506,791
2299,2299,666781792255496192,203,398
2300,2300,666776908487630848,180,361
2301,2301,666739327293083650,68,240
2302,2302,666701168228331520,226,443
2303,2303,666691418707132416,49,190
2304,2304,666649482315059201,598,905
2305,2305,666644823164719104,86,236
2306,2306,666454714377183233,216,534
2307,2307,666447344410484738,22,105
2308,2308,666437273139982337,50,129
2309,2309,666435652385423360,54,167
2310,2310,666430724426358785,201,322
2311,2311,666428276349472768,86,168
2312,2312,666421158376562688,116,320
2313,2313,666418789513326592,47,127
2314,2314,666411507551481857,334,454
2315,2315,666407126856765440,42,112
2316,2316,666396247373291520,88,170
2317,2317,666373753744588802,95,192
2318,2318,666362758909284353,581,789
2319,2319,666353288456101888,74,227
2320,2320,666345417576210432,143,304
2321,2321,666337882303524864,95,201
2322,2322,666293911632134144,363,512
2323,2323,666287406224695296,68,151
2324,2324,666273097616637952,79,179
2325,2325,666268910803644416,36,104
2326,2326,666104133288665088,6745,14535
2327,2327,666102155909144576,13,80
2328,2328,666099513787052032,71,159
2329,2329,666094000022159362,76,166
2330,2330,666082916733198337,45,120
2331,2331,666073100786774016,172,327
2332,2332,666071193221509120,64,152
2333,2333,666063827256086533,225,486
2334,2334,666058600524156928,58,114
2335,2335,666057090499244032,143,302
2336,2336,666055525042405380,258,444
2337,2337,666051853826850816,864,1239
2338,2338,666050758794694657,59,134
2339,2339,666049248165822465,40,108
2340,2340,666044226329800704,143,304
2341,2341,666033412701032449,46,126
2342,2342,666029285002620928,47,130
2343,2343,666020888022790149,518,2527
2344,2344,707297311098011648,889,2963
2345,2345,689289219123089408,1038,2435
